Serial_number,App_Size,App_Price,Installs,User_Rating,Content_Rating,Category,currency,Type
6401,56054784,2.99,21,3,4+,Music,USD,
6402,31710208,0,90,4,4+,Games,USD,
6403,464706560,4.99,60,4.5,12+,Games,USD,
6404,41966592,0,1137,4,4+,Games,USD,
6406,62238720,0,1077,4.5,4+,Games,USD,
6408,80323584,0,0,0,4+,Games,USD,
6409,235222016,0.99,3,2.5,4+,Games,USD,
6410,30906368,1.99,27,4.5,9+,Games,USD,
6411,96538624,0,105,4.5,4+,Games,USD,
6413,88216576,0,90,4.5,4+,Education,USD,
6415,131016704,0,678,4,4+,Photo & Video,USD,
6416,29114368,0,299,4.5,4+,Productivity,USD,
6417,58624000,0,1648,4.5,4+,Games,USD,
6418,4485120,0.99,1,3,4+,Music,USD,
6419,64439296,0,378,4.5,12+,Games,USD,
6420,11674624,0,243,4,12+,Photo & Video,USD,
6421,1115999232,1.99,99,4.5,12+,Games,USD,
6423,41403392,6.99,247,5,4+,Health & Fitness,USD,
6424,189608960,4.99,41,3.5,9+,Games,USD,
6425,37828608,0,73,3,17+,News,USD,
6427,81666048,0,99,2,17+,Health & Fitness,USD,
6428,170190848,0,144,4.5,9+,Games,USD,
6429,88672256,0,1505,5,4+,Games,USD,
6430,81243136,0,960,4.5,9+,Games,USD,
6431,222874624,2.99,47,4,9+,Games,USD,
6432,106914816,0,1,4,4+,Games,USD,
6433,173031424,0,198,3,17+,Games,USD,
6434,121419776,0,1918,4.5,4+,Games,USD,
6435,24030208,0,0,0,17+,Shopping,USD,
6436,72438784,0,2118,4.5,12+,Games,USD,
6437,1364120576,6.99,58,4.5,9+,Games,USD,
6438,18925568,0,500,2,4+,Social Networking,USD,
6439,146436096,0.99,0,0,4+,Games,USD,
6440,29999104,0,0,0,12+,Health & Fitness,USD,
6441,140864512,0.99,18,5,9+,Games,USD,
6442,358992896,0,101,4,4+,Games,USD,
6444,83832832,0,217,4,4+,Games,USD,
6445,242437120,3.99,0,0,4+,Games,USD,
6446,65469440,0,468,4.5,12+,Games,USD,
6447,226843648,0,130,3.5,4+,Games,USD,
6450,76716032,0,924,4.5,12+,Games,USD,
6451,339686400,0,64,3,9+,Entertainment,USD,
6452,43658240,19.99,12,4.5,4+,Music,USD,
6453,110385152,0,388,4,4+,Utilities,USD,
6454,3180544,1.99,34,3,4+,Travel,USD,
6455,65595392,0,2317,5,4+,Games,USD,
6456,165691392,0,42,4,12+,Games,USD,
6457,176500736,0,57,4.5,4+,Games,USD,
6458,68929536,0,105,4,4+,Games,USD,
6460,105438208,0,897,4.5,4+,Games,USD,
6461,92825600,0.99,87,4,4+,Utilities,USD,
6462,52959232,0,17588,4.5,4+,Reference,USD,
6463,127711232,0,0,0,4+,Games,USD,
6465,165874688,0.99,8,5,4+,Games,USD,
6467,2532376576,4.99,343,4,4+,Games,USD,
6468,52232192,0,0,0,4+,Sports,USD,
6469,46416896,0,0,0,4+,Travel,USD,
6472,11452416,0.99,17,4,4+,Food & Drink,USD,
6473,19548160,0,300,3.5,4+,Education,USD,
6474,92187648,2.99,29,3.5,12+,Games,USD,
6476,199166976,2.99,1,5,4+,Games,USD,
6477,162263040,0,3289,3,4+,Business,USD,
6478,48784384,0,125,4,4+,Games,USD,
6479,55676928,3.99,80,4,4+,Games,USD,
6480,103378944,0,342,4.5,4+,Games,USD,
6481,7297024,3.99,1,2,4+,Travel,USD,
6482,114325504,2.99,263,4.5,4+,Games,USD,
6483,58260480,0.99,207,5,9+,Games,USD,
6484,16818176,4.99,123,3.5,4+,Productivity,USD,
6486,266678272,0,616,4.5,4+,Games,USD,
6487,266102784,0,346,4,4+,Games,USD,
6488,57439232,0,115,4,4+,Education,USD,
6489,106796032,2.99,21,4.5,4+,Education,USD,
6490,86984704,0,2027,4,4+,Catalogs,USD,
6491,23758848,2.99,15,3,17+,Sports,USD,
6492,100835328,0,128,4,4+,Games,USD,
6493,168288256,0,1474,5,12+,Games,USD,
6497,306835456,1.99,62,3.5,4+,Photo & Video,USD,
6498,52106240,0,21,4,4+,Games,USD,
6499,73325568,5.99,74,4.5,12+,Games,USD,
6500,464015360,4.99,13,5,4+,Education,USD,
6501,154840064,0,4618,4.5,12+,Games,USD,
6502,87257088,1.99,271,4,4+,Games,USD,
6503,95812608,1.99,15,2.5,4+,Education,USD,
6504,295772160,2.99,139,3.5,4+,Education,USD,
6505,86775808,0,452,4,4+,Entertainment,USD,
6506,86874112,0,4693,4,12+,Reference,USD,
6507,121892864,0,94,4.5,4+,Games,USD,
6508,57117696,0,173,4,12+,News,USD,
6509,47337472,0.99,0,0,4+,Photo & Video,USD,
6510,8382464,0,42,1.5,4+,Utilities,USD,
6511,372767744,0.99,6,2.5,4+,Games,USD,
6512,259855360,2.99,43,3.5,4+,Games,USD,
6513,99457024,1.99,795,4.5,4+,Health & Fitness,USD,
6514,33778688,0,6493,5,4+,Entertainment,USD,
6515,147982336,0,776,4.5,4+,Games,USD,
6518,275863552,0,287,4.5,12+,Games,USD,
6519,1258856448,6.99,63,4.5,9+,Games,USD,
6520,347128832,0,6,4,4+,Entertainment,USD,
6521,124729344,0,36,4.5,9+,Games,USD,
6522,208609280,0,86,3,4+,Games,USD,
6524,89927680,0,718,4,12+,Reference,USD,
6525,581873664,0.99,91,4.5,4+,Games,USD,
6526,33594368,0.99,39,4.5,4+,Games,USD,
6527,111087616,0,474,4.5,4+,Games,USD,
6528,15209472,2.99,96,1.5,4+,Entertainment,USD,
6529,324570112,2.99,68,4.5,4+,Games,USD,
6530,79226880,0,88,3.5,4+,Games,USD,
6531,118339584,0,86,3,4+,Games,USD,
6533,79694848,0,30,4.5,4+,Games,USD,
6535,34964480,0.99,24,3.5,4+,Education,USD,
6536,63809536,0,83,3,4+,Games,USD,
6537,35904512,0.99,98,4.5,4+,Entertainment,USD,
6540,85723136,0,951,3.5,4+,Games,USD,
6541,140116992,0,852,4.5,4+,Games,USD,
6542,295349248,0,2288,4.5,4+,Games,USD,
6543,909051904,6.99,43,4,9+,Games,USD,
6544,105310208,0,1828,4,12+,Entertainment,USD,
6545,411290624,0.99,99,4.5,4+,Games,USD,
6546,114503680,0.99,19,5,12+,Games,USD,
6547,13390848,0,6205,4.5,12+,Entertainment,USD,
6548,121761792,2.99,1,3,4+,Games,USD,
6549,104267776,0,1321,4.5,4+,Games,USD,
6550,5574656,4.99,264,4.5,4+,Health & Fitness,USD,
6551,107682816,0,14,3,4+,Games,USD,
6552,468171776,0,7740,5,9+,Games,USD,
6553,1061347328,4.99,953,3.5,17+,Games,USD,
6554,8155136,2.99,102,1.5,4+,Entertainment,USD,
6555,71521280,0,99,4,9+,Games,USD,
6557,42014720,0,0,0,9+,Games,USD,
6558,218459136,0,1345,4,9+,Games,USD,
6559,252726272,0,76,4.5,4+,Games,USD,
6560,474814464,0,38,4,4+,Entertainment,USD,
6561,100804608,0,33,4,4+,Games,USD,
6562,74104832,0,43,3.5,4+,Games,USD,
6563,179205120,0,19,4.5,9+,Games,USD,
6564,564712448,0,1339,5,12+,Games,USD,
6565,61067264,2.99,28,4,12+,Games,USD,
6566,782278656,6.99,35,3.5,9+,Games,USD,
6567,90124288,0,8535,4,4+,Reference,USD,
6568,75583488,1.99,202,4,4+,Music,USD,
6569,86930432,0.99,537,5,12+,Utilities,USD,
6570,113281024,4.99,82,4.5,4+,Lifestyle,USD,
6571,38429696,0,14263,4,4+,Games,USD,
6572,6189056,0,95,4.5,4+,Shopping,USD,
6573,12260352,0,78,3.5,4+,Entertainment,USD,
6574,260301824,0,0,0,4+,Games,USD,
6575,54827008,3.99,1039,4,4+,Business,USD,
6576,164418560,1.99,2,2,4+,Games,USD,
6577,817638400,6.99,48,3.5,9+,Games,USD,
6578,270085120,0,55,3.5,4+,Games,USD,
6579,107992064,0,29,5,9+,Games,USD,
6581,258095104,0,159,4.5,12+,Games,USD,
6582,72806400,0,2054,2,12+,Entertainment,USD,
6583,345926656,0,30,4,4+,Games,USD,
6584,13818880,0,1254,3.5,4+,Games,USD,
6585,12455936,0,122,4,4+,Games,USD,
6587,108771328,0,2522,4.5,4+,Photo & Video,USD,
6588,14546944,0,19,2,4+,Games,USD,
6589,202242048,3.99,264,5,12+,Games,USD,
6590,636487680,6.99,59,4.5,12+,Games,USD,
6591,112036864,0,54,4.5,4+,Games,USD,
6592,81762304,0,120,3,4+,Photo & Video,USD,
6593,138456064,0.99,344,4.5,9+,Games,USD,
6594,418452480,5.99,0,0,12+,Games,USD,
6595,2424459264,0.99,95,3.5,4+,Games,USD,
6596,89332736,0,46,4,4+,Games,USD,
6597,138648576,0,50,3.5,4+,Entertainment,USD,
6598,82624512,0,172,4.5,4+,Entertainment,USD,
6600,253285376,1.99,36,3.5,12+,Games,USD,
6601,111053824,0,31,4,4+,Games,USD,
6602,47009792,1.99,42,3.5,17+,Entertainment,USD,
6603,566353920,0,32,5,4+,Games,USD,
6605,105654272,0,599,3.5,4+,Games,USD,
6606,37677056,0.99,22,4.5,4+,Sports,USD,
6608,97858560,0,3,4.5,4+,Games,USD,
6610,547368960,0.99,0,0,4+,Games,USD,
6611,86294528,1.99,12,5,4+,Photo & Video,USD,
6612,112238592,0,14505,4.5,4+,Games,USD,
6613,85424128,0,1497,4,12+,Reference,USD,
6614,42780672,1.99,127,2.5,4+,Entertainment,USD,
6615,191881216,0,142,4,4+,Games,USD,
6617,55673856,0,12963,5,4+,Photo & Video,USD,
6618,25849856,0,3392,4.5,4+,Games,USD,
6619,161975296,0,21,3.5,17+,Games,USD,
6620,268432384,0,227,3.5,4+,Games,USD,
6621,794261504,0,475,4,9+,Games,USD,
6622,9001984,1.99,15,4.5,4+,Sports,USD,
6624,19608576,0,9269,5,4+,Utilities,USD,
6625,66592768,2.99,459,3.5,17+,Games,USD,
6626,47483904,0,82,3.5,9+,Games,USD,
6627,59320320,0,2,4.5,4+,Games,USD,
6628,46682112,0,672,4,4+,Entertainment,USD,
6629,424078336,0,754,4.5,12+,Games,USD,
6630,72299520,0,10,3,12+,Games,USD,
6631,291833856,0,31,4,4+,Education,USD,
6632,74441728,0,791,3.5,12+,Sports,USD,
6636,52915200,0,2,1,4+,Games,USD,
6638,53539840,2.99,194,4.5,4+,Games,USD,
6639,38077440,2.99,24,5,4+,Lifestyle,USD,
6640,310630400,1.99,50,4.5,9+,Games,USD,
6641,484489216,0,1784,3,4+,Games,USD,
6644,86316032,0,15,4,4+,Games,USD,
6645,294790144,0,121,4,4+,Games,USD,
6646,99665920,0,64,4,4+,Games,USD,
6648,130640896,0,241,4,12+,Entertainment,USD,
6650,38723584,2.99,5,3,4+,Games,USD,
6651,73741312,0,25,3.5,4+,Photo & Video,USD,
6654,97139712,0,258,4.5,4+,Games,USD,
6655,92536832,0,2720,4,4+,Entertainment,USD,
6656,36419584,0,311,5,9+,Games,USD,
6657,44193792,0,2059,5,4+,Games,USD,
6658,15490048,0,39,2.5,4+,Games,USD,
6659,199593984,0,49,3,4+,Games,USD,
6660,185210880,4.99,19,4.5,4+,Games,USD,
6661,302747648,6.99,98,2,4+,Sports,USD,
6662,68217856,0.99,0,0,12+,Games,USD,
6663,64337920,0,7423,5,4+,Games,USD,
6664,93831168,0,943,4,4+,Entertainment,USD,
6665,762607616,2.99,36,4,9+,Games,USD,
6666,124961792,0,460,4.5,4+,Games,USD,
6667,64692224,0,3731,4.5,4+,Games,USD,
6668,11880448,0,4142,4,17+,Photo & Video,USD,
6669,42786816,4.99,171,4.5,4+,Photo & Video,USD,
6670,19434496,0,610,4.5,4+,Lifestyle,USD,
6671,1178562560,6.99,127,4.5,9+,Games,USD,
6672,78057472,0,209,3,4+,Games,USD,
6673,75487232,0.99,74,4,4+,Entertainment,USD,
6674,131863552,0,1089,4,4+,Games,USD,
6675,32374784,0,647,4,4+,Games,USD,
6676,96992256,0,279,4.5,4+,Games,USD,
6678,69150720,0.99,19,3,4+,Health & Fitness,USD,
6679,22544384,0,2241,4.5,4+,Games,USD,
6680,185029632,1.99,1,1,4+,Education,USD,
6681,228511744,0,871,4.5,9+,Games,USD,
6682,15518720,0,1,4,4+,Games,USD,
6683,1309380608,0,871,3,4+,Games,USD,
6685,89677824,0.99,5,5,9+,Entertainment,USD,
6686,133352448,0,197,3,4+,Food & Drink,USD,
6687,101866496,0,3,4,4+,Games,USD,
6688,134669312,0,45578,5,4+,Games,USD,
6691,263579648,0,185,4,4+,Games,USD,
6692,245804032,0,3141,4.5,4+,Games,USD,
6693,7441408,0.99,19,4,12+,Sports,USD,
6694,238605312,6.99,53,3,4+,Entertainment,USD,
6695,3132416,0.99,2,5,12+,Games,USD,
6696,100598784,2.99,156,4.5,12+,Games,USD,
6697,47082496,1.99,28,3,4+,Entertainment,USD,
6698,171978752,1.99,22,4.5,12+,Games,USD,
6699,74856448,0,2,5,4+,Games,USD,
6700,285643776,0,187,4.5,12+,Games,USD,
6701,112182272,2.99,6,5,4+,Education,USD,
6702,44673024,1.99,91,2.5,4+,Productivity,USD,
6703,81046528,0,416,4.5,17+,Sports,USD,
6704,83433472,0,39,3,4+,Games,USD,
6705,964245504,6.99,62,4.5,9+,Games,USD,
6706,19609600,1.99,9,2,4+,Games,USD,
6707,102096896,0,47,3.5,4+,Games,USD,
6708,124694528,0,195,3.5,12+,Entertainment,USD,
6710,97512448,0,76,4,4+,Games,USD,
6711,26571776,2.99,3,4.5,4+,Games,USD,
6712,107465728,0,74,2,4+,Games,USD,
6713,75849728,0,982,4.5,4+,Games,USD,
6714,1210368,1.99,2,1,4+,Games,USD,
6715,969881600,6.99,61,4,9+,Games,USD,
6716,120930304,0,0,0,9+,Games,USD,
6717,25473024,1.99,64,4.5,4+,Photo & Video,USD,
6718,178887680,0,4490,4.5,12+,Games,USD,
6719,76398592,0,115,3,9+,Games,USD,
6721,12045312,0,35,3.5,4+,Games,USD,
6722,131643392,0,6,2.5,17+,Games,USD,
6723,167212032,0,172,4,12+,Games,USD,
6724,129187840,0.99,46,3.5,9+,Entertainment,USD,
6725,126790656,0,137,4.5,9+,Games,USD,
6726,21496832,0,868,4,4+,Games,USD,
6727,127716352,0,1,1,17+,Games,USD,
6728,74035200,0,167,3,4+,Games,USD,
6729,57677824,0.99,0,0,17+,Utilities,USD,
6730,138277888,2.99,29,4,4+,Games,USD,
6731,77953024,0,2015,4.5,12+,Games,USD,
6732,272778240,0,116,4,9+,Games,USD,
6733,57183232,0,6,4.5,4+,Games,USD,
6735,197963776,0,159,3.5,9+,Games,USD,
6736,116488192,0,122,4,4+,Games,USD,
6737,68038656,0.99,100,4.5,4+,Utilities,USD,
6738,99468288,0.99,30,2.5,4+,Utilities,USD,
6739,41241600,0,17,3.5,4+,Games,USD,
6740,87324672,0,53,4,4+,Games,USD,
6741,19080192,4.99,77,4.5,4+,Entertainment,USD,
6742,45919232,0,322,4.5,4+,Games,USD,
6743,152148992,0,544,4,9+,Games,USD,
6745,194245632,0,87958,2.5,4+,Games,USD,
6746,34050048,0,5,4,4+,Games,USD,
6747,546985984,3.99,78,3.5,4+,Games,USD,
6748,236668928,0,521,4.5,4+,Games,USD,
6749,413144064,0,795,4,4+,Entertainment,USD,
6750,130727936,2.99,94,4.5,9+,Games,USD,
6751,189778944,0,1631,4.5,9+,Games,USD,
6752,104864768,0,279,3.5,4+,Entertainment,USD,
6753,20476928,0,2791,5,4+,Games,USD,
6754,156213248,0,69,4.5,4+,Games,USD,
6755,52090880,0.99,0,0,12+,Entertainment,USD,
6756,366030848,2.99,446,4.5,9+,Games,USD,
6757,256277504,4.99,44,4.5,12+,Games,USD,
6758,17582080,1.99,11,1,4+,Games,USD,
6759,10219520,0.99,4,5,4+,Games,USD,
6760,94298112,0,3168,4.5,4+,Games,USD,
6761,17095680,1.99,3711,5,4+,Games,USD,
6762,9238528,0.99,15,3.5,4+,Games,USD,
6763,139218944,1.99,152,2.5,4+,Lifestyle,USD,
6764,35549184,0,4808,4.5,4+,Games,USD,
6765,91759616,1.99,41,5,9+,Utilities,USD,
6766,123944960,0,234,4,4+,Games,USD,
6767,120797184,0,33854,4.5,9+,Games,USD,
6768,22405120,0,65,4,4+,Productivity,USD,
6769,79204352,3.99,155,4,4+,Games,USD,
6770,226617344,0,4980,4.5,4+,Games,USD,
6771,90322944,0,103,4,4+,Photo & Video,USD,
6773,83985408,0,0,0,12+,Games,USD,
6774,87440384,0,0,0,17+,Games,USD,
6775,106221568,0,373,4,4+,Games,USD,
6776,559704064,0,215,4.5,4+,Entertainment,USD,
6777,405502976,1.99,37,4,4+,Education,USD,
6778,542597120,0,12573,4,9+,Games,USD,
6779,242101248,0,3480,4.5,4+,Games,USD,
6780,85362688,0,284,4,4+,Games,USD,
6781,633698304,4.99,495,3.5,9+,Games,USD,
6782,536311808,4.99,86,4.5,12+,Games,USD,
6783,824104960,0,272,4,4+,Sports,USD,
6784,105809920,29.99,110,4.5,4+,Music,USD,
6785,127559680,0,104,4,9+,Games,USD,
6786,106643456,0,0,0,4+,Productivity,USD,
6787,20506624,0,854,5,4+,Games,USD,
6789,85417984,6.99,69,3.5,4+,Productivity,USD,
6790,288715776,0,38,3.5,4+,Games,USD,
6791,479453184,0,1501,4,12+,Games,USD,
6792,369460224,2.99,9,2.5,4+,Education,USD,
6793,150971392,4.99,44,4,12+,Games,USD,
6794,65756160,0,107,3.5,9+,Games,USD,
6795,147597312,1.99,207,4.5,9+,Games,USD,
6796,903281664,6.99,32,3.5,9+,Games,USD,
6797,405783552,0,81,3,4+,Sports,USD,
6798,16068608,0,0,0,12+,Sports,USD,
6799,20556800,0.99,45,3,12+,Entertainment,USD,
6800,167264256,0,830,4,4+,Games,USD,
6801,2413393920,6.99,1334,4.5,12+,Games,USD,
6802,23513088,0.99,23,5,9+,Games,USD,
6803,21143552,6.99,21,4.5,4+,Productivity,USD,
6804,156247040,2.99,625,4.5,4+,Games,USD,
6805,235838464,2.99,38,4.5,9+,Games,USD,
6806,7330816,0.99,61,4.5,17+,Entertainment,USD,
6807,55334912,0,0,0,17+,Social Networking,USD,
6808,51692544,0,2,1,4+,Travel,USD,
6809,386007040,2.99,61,4.5,4+,Education,USD,
6810,34772992,0,16,2.5,4+,Games,USD,
6811,426580992,0,116,3.5,4+,Games,USD,
6813,97480704,0,125,4.5,4+,Games,USD,
6814,129430528,0,22,3.5,17+,Games,USD,
6815,49047552,0,905,4.5,4+,Games,USD,
6816,158268416,0,2557,4.5,4+,Games,USD,
6817,34081792,8.99,3,3.5,4+,Games,USD,
6818,751140864,0,127,4.5,9+,Games,USD,
6819,704336896,0,227,4.5,9+,Games,USD,
6820,133867520,0,81,4,9+,Games,USD,
6821,136130560,0,721,4,4+,Games,USD,
6822,141808640,0,1009,3,4+,Photo & Video,USD,
6823,58182656,0,14,4,12+,Games,USD,
6824,13500416,1.99,244,2.5,12+,Entertainment,USD,
6825,253259776,0,0,0,9+,Games,USD,
6826,131486720,0,6,4.5,4+,Education,USD,
6827,66417664,0,0,0,17+,Health & Fitness,USD,
6828,151424000,0,61,4,9+,Games,USD,
6829,117156864,0,800,4.5,4+,Games,USD,
6830,70096896,0,415,3,4+,Games,USD,
6831,245209088,0,101,4,9+,Games,USD,
6833,242819072,1.99,16,4,4+,Book,USD,
6834,131052544,2.99,29,1.5,4+,Games,USD,
6837,110459904,0,405,4.5,4+,Games,USD,
6838,221721600,0,116,4,4+,Games,USD,
6839,43215872,0,1,5,9+,Entertainment,USD,
6840,45600768,1.99,121,4,17+,Social Networking,USD,
6841,70274048,0,155,3,4+,Games,USD,
6842,41961472,2.99,0,0,4+,Education,USD,
6843,117479424,0,3807,5,12+,Games,USD,
6844,79126528,0,188,4,4+,Games,USD,
6845,138964992,0,5170,5,4+,Games,USD,
6846,83590144,0,6219,4,4+,Games,USD,
6847,9701376,0,30,3,17+,Entertainment,USD,
6848,42434560,0,606,4,4+,Games,USD,
6849,48111616,0,5,3,4+,Games,USD,
6850,145248256,0,0,0,9+,Games,USD,
6852,218849280,0,8872,5,17+,Games,USD,
6853,22587392,1.99,302,4,17+,Utilities,USD,
6854,155706368,0,79,4,4+,Games,USD,
6855,84504576,1.99,158,4,4+,Lifestyle,USD,
6856,64217088,1.99,145,4,12+,Health & Fitness,USD,
6857,189247488,1.99,0,0,4+,Games,USD,
6858,705442816,0.99,0,0,12+,Games,USD,
6859,108646400,0,15,4,12+,Games,USD,
6860,29322240,0,2541,4.5,4+,Games,USD,
6861,2205314048,7.99,39,4.5,12+,Games,USD,
6862,175406080,0,9,4,4+,Entertainment,USD,
6863,97175552,0,318,4,4+,Games,USD,
6864,174546944,0.99,0,0,9+,Games,USD,
6865,85111808,0,24,4.5,4+,Games,USD,
6867,43315200,0,27,2.5,4+,Utilities,USD,
6868,203829248,0,1835,5,4+,Games,USD,
6869,7023616,2.99,29,3.5,12+,Games,USD,
6870,113321984,0,287095,4.5,4+,Games,USD,
6871,93580288,0,1931,4,4+,Games,USD,
6872,111542272,0,196,4,4+,Games,USD,
6873,425026560,0,364,4.5,4+,Entertainment,USD,
6874,458687488,0,70,2.5,4+,Games,USD,
6875,31147008,2.99,63,4.5,4+,Photo & Video,USD,
6876,119472128,0,12079,4.5,4+,Games,USD,
6880,132481024,0,64,5,4+,Games,USD,
6881,451428352,2.99,87,4.5,4+,Education,USD,
6882,209495040,1.99,14,4,12+,Games,USD,
6883,26798080,2.99,0,0,4+,Games,USD,
6884,79020032,0,751,3.5,9+,Games,USD,
6885,25596928,0,84,2.5,4+,Lifestyle,USD,
6886,146126848,0,51,2.5,4+,Games,USD,
6887,209277952,0.99,0,0,9+,Games,USD,
6888,1669448704,0,373,3.5,12+,Games,USD,
6889,234621952,0,14,4.5,4+,Games,USD,
6891,136615936,0,0,0,12+,Games,USD,
6892,267330560,2.99,732,4.5,4+,Education,USD,
6893,356862976,4.99,166,2.5,4+,Games,USD,
6894,236893184,2.99,643,4.5,4+,Education,USD,
6895,18631680,1.99,9,3.5,4+,Utilities,USD,
6896,64120832,3.99,13,5,4+,Education,USD,
6897,35136512,0,13914,4.5,4+,Social Networking,USD,
6898,993859584,4.99,721,4,17+,Games,USD,
6899,40321024,0,421,4.5,4+,Games,USD,
6900,133572608,0,1,5,4+,Photo & Video,USD,
6901,324028416,0,160,4.5,4+,Games,USD,
6902,77396992,0,197,4.5,4+,Games,USD,
6905,125990912,0,8,3,17+,Reference,USD,
6906,24804352,0,10,1.5,4+,Finance,USD,
6907,86454272,0,27,3,4+,Games,USD,
6908,86175744,0,44,3.5,4+,Games,USD,
6909,79931392,2.99,12,4,4+,Education,USD,
6910,17094656,0,312,2.5,12+,Lifestyle,USD,
6911,37141504,0,54,4.5,4+,Entertainment,USD,
6912,112401408,0,27,4.5,4+,Games,USD,
6913,292851712,4.99,30,4.5,12+,Games,USD,
6914,143591424,0,42435,4.5,4+,Games,USD,
6915,63064064,0,0,0,4+,Games,USD,
6916,108177408,0,2,3.5,4+,Games,USD,
6917,361181184,0,38,4,4+,Games,USD,
6918,333170688,2.99,2,5,4+,Education,USD,
6919,18656256,4.99,169,3.5,4+,Photo & Video,USD,
6920,35659776,0,486,4.5,4+,Games,USD,
6921,27547648,0,2964,4,4+,Games,USD,
6922,23117824,2.99,6,5,4+,Health & Fitness,USD,
6924,18173952,0,0,0,17+,Lifestyle,USD,
6925,97951744,0,6430,4.5,4+,Games,USD,
6926,296011776,0,1252,4,4+,Games,USD,
6927,38900736,1.99,46,3.5,12+,Sports,USD,
6928,52836352,0,0,0,9+,Games,USD,
6929,222243840,0,167,4,4+,Games,USD,
6930,275088384,1.99,99,4,9+,Games,USD,
6931,21574656,0,0,0,4+,Sports,USD,
6932,71644160,0,200,4.5,4+,Utilities,USD,
6933,191611904,0,78,4,4+,Games,USD,
6934,390756352,0,35,3,4+,Games,USD,
6935,187168768,0,11602,4.5,12+,Games,USD,
6936,47948800,0,0,0,4+,Photo & Video,USD,
6937,76039168,0,226,4.5,4+,Games,USD,
6938,902515712,6.99,65,4,9+,Games,USD,
6941,357190656,0,51,4,4+,Education,USD,
6942,96523264,0,0,0,4+,Games,USD,
6943,30351360,0,527,4.5,4+,Games,USD,
6944,106525696,0,173,4.5,4+,Games,USD,
6945,279456768,2.99,7,3,4+,Games,USD,
6946,79205376,4.99,123,3.5,4+,Music,USD,
6947,31695872,1.99,8,5,12+,Entertainment,USD,
6948,130360320,1.99,27,3.5,4+,Games,USD,
6949,474310656,0,579,4,4+,Games,USD,
6951,138645504,0,506,4,4+,Games,USD,
6952,45420544,0,41,5,4+,Games,USD,
6953,4281344,1.99,11,3,4+,Weather,USD,
6954,100624384,0.99,25,4.5,4+,Games,USD,
6956,78190592,0,17,2.5,4+,Games,USD,
6957,469178368,0.99,10,4.5,4+,Games,USD,
6958,61094912,0,152,3.5,4+,Games,USD,
6959,44829696,0.99,8,5,9+,Entertainment,USD,
6961,791604224,0,56,3.5,9+,Games,USD,
6962,60314624,0,3963,4,4+,Games,USD,
6963,90156032,0,102,4.5,9+,Games,USD,
6964,197068800,7.99,14,4,4+,Education,USD,
6965,111176704,0,147,4.5,4+,Games,USD,
6966,103877632,0,13,3,4+,Games,USD,
6967,27395072,0,54,3.5,4+,Games,USD,
6968,35524608,0,197,4,4+,Games,USD,
6969,137533440,0,25859,5,12+,Games,USD,
6970,7212032,0,0,0,4+,Shopping,USD,
6971,25586688,3.99,19,5,12+,Games,USD,
6972,42916864,5.99,29,4.5,12+,Games,USD,
6973,40674304,5.99,36,4.5,12+,Games,USD,
6974,14125056,0,0,0,4+,News,USD,
6975,40116224,0,362,4.5,4+,Games,USD,
6976,29697024,3.99,62,4.5,12+,Games,USD,
6977,10967040,1.99,12,2,12+,Entertainment,USD,
6978,34557952,0,49,3.5,4+,Utilities,USD,
6979,101600256,0,14,4,4+,Games,USD,
6980,81882112,0,72,4,9+,Games,USD,
6981,1327104,1.99,7,1.5,4+,Productivity,USD,
6982,179085312,0,0,0,9+,Games,USD,
6983,283760640,0.99,2,5,9+,Games,USD,
6984,23000064,0.99,0,0,4+,Utilities,USD,
6985,47924224,0,1740,4.5,4+,Games,USD,
6986,26049536,0,34,2.5,9+,News,USD,
6987,32848896,0,60,4.5,17+,Games,USD,
6989,60633088,0.99,33,3.5,9+,Sports,USD,
6990,211287040,0.99,0,0,17+,Games,USD,
6991,95901696,0,0,0,4+,Games,USD,
6992,146922496,0,612,4.5,4+,Games,USD,
6993,125122560,0,1647,4.5,9+,Games,USD,
6994,350912512,3.99,10,4,9+,Games,USD,
6995,104137728,0,5,3,4+,Games,USD,
6996,39568384,1.99,238,3.5,17+,Utilities,USD,
6998,36245504,0,0,0,4+,Games,USD,
6999,51673088,0.99,26,3,4+,Photo & Video,USD,
7000,65501184,0,35,4.5,4+,Games,USD,
7001,321210368,0,37,3.5,4+,Games,USD,
7002,58326016,0,587,3,4+,Lifestyle,USD,
7003,39067648,1.99,24,1,4+,Entertainment,USD,
7004,94370816,1.99,284,4.5,4+,Games,USD,
7005,116524032,0,56,4.5,4+,Education,USD,
7006,102876160,0,5,2.5,12+,Games,USD,
7007,7802880,2.99,979,4.5,4+,Health & Fitness,USD,
7008,167348224,2.99,3,3.5,4+,Games,USD,
7009,72006656,0.99,0,0,4+,Entertainment,USD,
7010,956569600,3.99,17,4.5,9+,Games,USD,
7011,131100672,0,710,4.5,4+,Games,USD,
7014,21992448,0,778,4,9+,Games,USD,
7015,72539136,4.99,19,4,4+,Lifestyle,USD,
7016,71370752,0,1421,4.5,4+,Photo & Video,USD,
7017,68677632,0,3060,4,12+,Social Networking,USD,
7019,55424000,1.99,0,0,17+,Entertainment,USD,
7020,230627328,2.99,49,4,4+,Education,USD,
7022,268526592,0,913,4.5,4+,Games,USD,
7023,42499072,0.99,7,4.5,4+,Games,USD,
7024,81744896,0,228,1.5,4+,Photo & Video,USD,
